year,month,day,radiation_short,radiation_long,temp
2021,12,31,3.37,4.72,-6.94
2022,1,1,3.11,5.19,-5.5
2022,1,2,2.7,5.41,-2.13
2022,1,3,3.25,4.94,-3.91
2022,1,4,2.99,5.63,-2.55
2022,1,5,1.37,6.6,-2.25
2022,1,6,3.17,5.62,-1.01
2022,1,7,3.37,4.96,-2.76
2022,1,8,3.3,5.21,-2.51
2022,1,9,2.53,5.91,-0.4
2022,1,10,2.79,5.9,0.18
2022,1,11,3.23,5.36,-4.67
2022,1,12,3.47,4.78,-8.02
2022,1,13,3.1,5.09,-7.12
2022,1,14,3.55,4.81,-7.44
2022,1,15,3.03,5.73,-2.99
2022,1,16,2.95,5.74,-2.45
2022,1,17,3.02,5.51,-5.21
2022,1,18,3.66,4.63,-7.18
2022,1,19,3.25,5.43,-4.88
2022,1,20,3.54,5,-4.25
2022,1,21,3.57,5.28,-2.34
2022,1,22,2.68,6.58,1.83
2022,1,23,2.46,6.94,3.24
2022,1,24,1.42,7.23,1.27
2022,1,25,1.4,7.37,1.44
2022,1,26,3.38,5.69,0.42
2022,1,27,3.2,5.64,-0.32
2022,1,28,3.61,5.6,-1.3
2022,1,29,3.52,5.74,-2.16
2022,1,30,3.37,5.39,-2.08
2022,1,31,4.11,4.91,-3.01
2022,2,1,2.98,5.94,-2.69
2022,2,2,2.8,5.61,-4.41
2022,2,3,4.1,5.32,-3.52
2022,2,4,3.89,5.24,-4.27
2022,2,5,4.17,4.9,-6.96
2022,2,6,3.66,5.15,-5.56
2022,2,7,2.72,5.84,-4.26
2022,2,8,3.63,5.66,-2.62
2022,2,9,3.59,5.89,0.17
2022,2,10,3.78,5.87,1.51
2022,2,11,4.2,5.51,0.89
2022,2,12,3.89,6,2.21
2022,2,13,3.04,6.67,2.77
2022,2,14,3.1,6.66,2.91
2022,2,15,4.24,5.25,-2.84
2022,2,16,4.18,5.04,-5.73
2022,2,17,4.67,4.58,-7.22
2022,2,18,4.64,5.59,-2.43
2022,2,19,2.58,6.53,0.34
2022,2,20,4.99,4.81,-5.45
2022,2,21,4.68,5.15,-3.58
2022,2,22,4.93,5.15,-3.69
2022,2,23,4.29,5.25,-5.3
2022,2,24,5.22,4.83,-4.8
2022,2,25,4.99,5.25,-0.94
2022,2,26,4.49,5.95,2.72
2022,2,27,5.45,5.35,1.34
2022,2,28,4.1,6.29,2.87
2022,3,1,3.11,7.21,4.91
2022,3,2,5.28,5.32,0.76
2022,3,3,5.31,5.61,3.11
2022,3,4,4.04,6.45,5.67
2022,3,5,5.72,5.39,1.4
2022,3,6,5.87,5.17,-0.32
2022,3,7,4.4,6.1,1.96
2022,3,8,4.99,5.99,4.09
2022,3,9,5.14,5.97,4.91
2022,3,10,4.01,6.72,6.22
2022,3,11,3.32,7.8,9.5
2022,3,12,3.53,7.98,11.38
2022,3,13,0.78,8.43,12.44
2022,3,14,1.2,8.11,8.98
2022,3,15,5.64,6.38,7.1
2022,3,16,5.68,6.65,10.03
2022,3,17,1.13,7.76,6.81
2022,3,18,1.61,7.64,4.59
2022,3,19,2.3,7.34,2.92
2022,3,20,3.72,6.9,3.09
2022,3,21,4.8,6.5,4.85
2022,3,22,5.17,6.48,5.49
2022,3,23,3.12,7,4.37
2022,3,24,5.26,6.47,6.77
2022,3,25,3.39,7.72,9.75
2022,3,26,3.77,8.1,12.78
2022,3,27,5.82,6.64,8.28
2022,3,28,5.07,6.43,4.9
2022,3,29,6.58,6.27,8.74
2022,3,30,4.38,7.94,10.6
2022,3,31,3.18,7.98,8.49
2022,4,1,5.3,7.08,6.35
2022,4,2,6.28,6.49,7.42
2022,4,3,6.52,6.34,7.49
2022,4,4,6.85,6.42,9.69
2022,4,5,5.75,6.65,8.98
2022,4,6,6.31,6.83,11.26
2022,4,7,5.34,7.04,10.26
2022,4,8,6.82,6.62,11.09
2022,4,9,6.51,7.08,14.66
2022,4,10,6.31,7.33,15.48
2022,4,11,5.24,8.4,17.27
2022,4,12,6.62,8.28,18.69
2022,4,13,1.62,8.44,10.75
2022,4,14,2.47,7.99,8.85
2022,4,15,6.09,7.54,9.69
2022,4,16,7.18,6.71,10.08
2022,4,17,7.4,6.49,11.32
2022,4,18,5.07,7.54,13.25
2022,4,19,5.91,7.22,14.11
2022,4,20,7.12,6.81,14.61
2022,4,21,1.91,7.76,12.31
2022,4,22,6.79,7.74,16.29
2022,4,23,4.86,8.24,15.81
2022,4,24,7.42,7.94,18.6
2022,4,25,5.36,8.24,17.39
2022,4,26,1.34,9,18.15
2022,4,27,6.05,7.6,13.69
2022,4,28,6.29,7.92,13.47
2022,4,29,2.63,8.28,9.31
2022,4,30,4.7,8.2,11.58
2022,5,1,7.47,6.85,11.52
2022,5,2,6.19,7.24,10.82
2022,5,3,7.59,6.85,12.82
2022,5,4,7.9,6.99,15.72
2022,5,5,8.06,7.05,16.73
2022,5,6,7.56,7.9,17.78
2022,5,7,5.68,8.4,16.52
2022,5,8,5.99,8.26,13.84
2022,5,9,6.03,7.95,14.14
2022,5,10,6.33,7.76,13.6
2022,5,11,5.23,8.93,18.02
2022,5,12,4.16,9.03,17.45
2022,5,13,2.25,8.79,14.91
2022,5,14,7.58,7.36,14.91
2022,5,15,7.37,7.33,14.44
2022,5,16,7.75,7.26,15.61
2022,5,17,6.85,7.68,18.27
2022,5,18,7.41,7.64,19.49
2022,5,19,5.4,8.06,18.82
2022,5,20,5.31,8.46,19.19
2022,5,21,6.82,8.15,19.74
2022,5,22,7.22,8.14,20.73
2022,5,23,6.3,8.63,22.34
2022,5,24,7.25,8.5,22.99
2022,5,25,6.81,8.71,23.41
2022,5,26,7.67,7.85,19.84
2022,5,27,7.93,7.64,19.12
2022,5,28,6.52,8.01,20.87
2022,5,29,8,8.06,21.73
2022,5,30,4.83,9.36,20.82
2022,5,31,8.22,7.87,21.17
2022,6,1,7.36,8.2,22.5
2022,6,2,8.18,7.98,22.89
2022,6,3,7.35,8.55,21.92
2022,6,4,5.83,8.61,20.3
2022,6,5,1.31,9,17.56
2022,6,6,4.64,9.08,17.69
2022,6,7,3.04,9.11,15.98
2022,6,8,4.09,8.95,17.01
2022,6,9,6.91,8.59,18.88
2022,6,10,5.77,8.68,21.25
2022,6,11,4.89,9.04,19.52
2022,6,12,6.33,8.63,19.74
2022,6,13,4.1,8.94,18.71
2022,6,14,1.78,9,16.43
2022,6,15,4.37,9.2,19.68
2022,6,16,7.28,8.74,21.22
2022,6,17,6.76,9.21,23.88
2022,6,18,6.85,9.45,25.99
2022,6,19,6.54,9.65,26.29
2022,6,20,6.16,9.75,26.36
2022,6,21,6.81,9.64,25.66
2022,6,22,6.87,9.74,27.53
2022,6,23,2.74,10.08,25.86
2022,6,24,4.62,9.75,25.4
2022,6,25,5.55,9.67,24.47
2022,6,26,4.29,10.09,25.62
2022,6,27,2.05,10.03,24.43
2022,6,28,3.78,10.04,25.9
2022,6,29,4.01,10.26,25.22
2022,6,30,6.25,10,26.31
2022,7,1,7.2,9.71,26.69
2022,7,2,7.31,9.53,27.29
2022,7,3,6.57,10.03,27.46
2022,7,4,5.02,10.26,26.61
2022,7,5,4.7,10.32,26.98
2022,7,6,5.2,10.37,27.37
2022,7,7,5.45,10.33,26.73
2022,7,8,3.55,10.47,26.92
2022,7,9,5.85,10.08,26.33
2022,7,10,5.48,10.29,26.03
2022,7,11,2.5,10.18,24.85
2022,7,12,4.14,10.21,24.09
2022,7,13,2.79,10.16,22.88
2022,7,14,5.27,10.28,25.51
2022,7,15,6.99,9.56,24.69
2022,7,16,6.13,9.54,24.59
2022,7,17,5.39,9.89,24.62
2022,7,18,1.03,10.23,23.5
2022,7,19,5.98,10.08,25.25
2022,7,20,6.42,9.8,24.99
2022,7,21,4,10.23,24.94
2022,7,22,5.56,9.8,23.62
2022,7,23,3.5,10,23.53
2022,7,24,4.32,10.19,25.66
2022,7,25,6.39,9.98,25.43
2022,7,26,5.9,10.02,25.17
2022,7,27,5.74,9.79,23.82
2022,7,28,3.55,10.42,25.49
2022,7,29,6.1,10.09,26.43
2022,7,30,3.12,10.31,25.91
2022,7,31,1.72,10.32,25.92
2022,8,1,2.35,10.49,26.48
2022,8,2,3.01,10.48,26.88
2022,8,3,5.54,10.38,27.65
2022,8,4,5.65,10.23,27.89
2022,8,5,5.04,10.2,28.36
2022,8,6,6.18,10.1,28.18
2022,8,7,5.8,10.3,28.82
2022,8,8,4.65,10.16,28.06
2022,8,9,3.48,10.15,27.34
2022,8,10,2.19,10.21,26.36
2022,8,11,1.27,10.29,25.81
2022,8,12,5.86,10.23,27.78
2022,8,13,4.01,10.3,27.48
2022,8,14,5.29,10.37,28
2022,8,15,5.27,10.13,27.58
2022,8,16,1.41,10.3,26.02
2022,8,17,2.91,10.27,22.71
2022,8,18,6.37,9.34,24.11
2022,8,19,4.89,9.85,25.18
2022,8,20,1.58,10.39,25.86
2022,8,21,6.37,9.44,23.06
2022,8,22,6.14,9.22,23.94
2022,8,23,2.19,10.26,25.47
2022,8,24,1.69,9.96,21.2
2022,8,25,5.74,9.3,22.22
2022,8,26,6.13,8.95,22.12
2022,8,27,4.5,8.67,20.42
2022,8,28,6.33,8.21,19.09
2022,8,29,3.11,9.34,20.66
2022,8,30,1.16,9.85,20.75
2022,8,31,1.85,9.76,21.23
2022,9,1,2.13,9.27,19.89
2022,9,2,1.33,9.42,20.49
2022,9,3,1.91,9.81,21.09
2022,9,4,3.66,10.01,23.82
2022,9,5,1.14,9.91,24.24
2022,9,6,4.59,9,21.44
2022,9,7,6.61,7.99,19.38
2022,9,8,5.98,8.19,19.1
2022,9,9,6.02,8.34,19.05
2022,9,10,2.72,9.03,18.72
2022,9,11,3.9,9.39,20.24
2022,9,12,2.42,9.44,20.49
2022,9,13,4,9.52,20.51
2022,9,14,4.27,9.27,20.84
2022,9,15,3.65,9.49,21.06
2022,9,16,3.09,9.95,22.4
2022,9,17,4.24,9.64,24.02
2022,9,18,3.59,9.89,23.7
2022,9,19,3.34,9.35,20.73
2022,9,20,4.16,8.23,15.5
2022,9,21,5.16,7.58,14.72
2022,9,22,4.93,8.31,16.55
2022,9,23,5.42,8.15,17.62
2022,9,24,5.74,7.54,14.83
2022,9,25,2.5,8.71,16.99
2022,9,26,1.67,8.85,16.69
2022,9,27,4.92,8.49,17.63
2022,9,28,3.41,8.44,17.72
2022,9,29,5.65,7.73,18.32
2022,9,30,5.74,7.78,19.15
2022,10,1,5.28,7.9,19.29
2022,10,2,4.32,8.49,19.68
2022,10,3,2.35,9.81,21.64
2022,10,4,1.67,9.46,20
2022,10,5,2.72,8.76,15.27
2022,10,6,3.07,8.58,15.3
2022,10,7,3.25,8.11,13.38
2022,10,8,4.37,7.64,12.92
2022,10,9,1.71,8.56,14.08
2022,10,10,4.6,7.54,10.59
2022,10,11,5.14,6.72,10.1
2022,10,12,4.64,6.97,11.08
2022,10,13,4.87,7.36,13.69
2022,10,14,4.59,7.49,14.75
2022,10,15,4.76,7.52,15.03
2022,10,16,4.75,7.77,16.06
2022,10,17,4.27,6.88,11.07
2022,10,18,4.85,5.88,6.62
2022,10,19,4.87,5.92,6.57
2022,10,20,4.89,6.4,9.34
2022,10,21,3.01,7.78,12.3
2022,10,22,4.02,7.72,12.25
2022,10,23,3.79,7.04,12.27
2022,10,24,4.04,6.51,8.38
2022,10,25,4.31,6.57,8.08
2022,10,26,4.09,7.05,11.16
2022,10,27,4.24,7.08,12.53
2022,10,28,3.99,7.14,12.04
2022,10,29,3.42,7.55,12.41
2022,10,30,3.06,7.63,11.55
2022,10,31,3.81,7.18,11.74
2022,11,1,4.17,6.95,11.89
2022,11,2,4.19,6.5,9.85
2022,11,3,3.66,6.7,8.89
2022,11,4,4.22,5.94,4.87
2022,11,5,4.26,5.72,3.53
2022,11,6,4.15,6.07,6.51
2022,11,7,3.68,6.42,8.78
2022,11,8,3.81,6.63,9.95
2022,11,9,3.72,6.54,9.28
2022,11,10,3.38,7.3,11.1
2022,11,11,3.32,7.62,12.73
2022,11,12,2.91,8.26,15.36
2022,11,13,2.53,8.19,13.79
2022,11,14,1.47,7.73,9.66
2022,11,15,3.62,6.17,5.9
2022,11,16,3.22,6.77,6.79
2022,11,17,3.18,6.56,8.66
2022,11,18,3.57,6.23,8.73
2022,11,19,2.94,7.18,10.06
2022,11,20,2.12,7.89,11.72
2022,11,21,2.68,7.08,11.65
2022,11,22,0.89,8,10.7
2022,11,23,2.55,7.4,10.31
2022,11,24,2.59,6.55,6.83
2022,11,25,2.93,6.57,7.76
2022,11,26,3.2,6.31,6.52
2022,11,27,3.16,6.3,5.4
2022,11,28,1.21,8.42,13.09
2022,11,29,0.91,8.24,10.63
2022,11,30,2.41,5.98,-3.85
2022,12,1,2.94,5.81,-4.32
2022,12,2,3.47,5.31,-2.71
2022,12,3,2.3,6.79,1.44
2022,12,4,2.45,6.27,-2.22
2022,12,5,2.12,5.69,-3.44
2022,12,6,2.74,5.66,-2.53
2022,12,7,2.65,5.9,0.74
2022,12,8,2.9,5.84,1.35
2022,12,9,2.29,6.37,2.76
2022,12,10,1.82,6.5,1.64
2022,12,11,2.75,5.83,0.62
2022,12,12,1.38,6.69,1.75
2022,12,13,2.35,6.41,0.82
2022,12,14,3.11,5.13,-6.62
2022,12,15,3.02,5.68,-2.81
2022,12,16,2.16,6.06,-2.7
2022,12,17,1.84,6.05,-5.82
2022,12,18,2.98,4.87,-9.27
2022,12,19,3.08,5.02,-6.12
2022,12,20,3.17,5.31,-3.66
2022,12,21,0.91,7.02,-0.76
2022,12,22,2.32,5.74,-6.07
2022,12,23,2.84,4.83,-9.89
2022,12,24,2.97,4.87,-8.48
2022,12,25,2.98,4.97,-6.25
2022,12,26,2.46,5.34,-5.62
2022,12,27,3.05,5.07,-4.65
2022,12,28,2.41,5.55,-3.63
2022,12,29,3.05,5.32,-4.94
2022,12,30,2.29,5.85,-3.85
2022,12,31,2.93,5.26,-3.64
2023,1,1,2.51,5.5,-2.21
2023,1,2,3.07,5.42,-4.13
2023,1,3,3.32,4.86,-6.31
2023,1,4,3.2,5.17,-4.39
2023,1,5,2.51,5.79,-2.45
2023,1,6,2.9,5.8,-0.41
2023,1,7,2.25,6.03,0.17
2023,1,8,3.1,5.45,-0.03
2023,1,9,2.2,6.18,1.22
2023,1,10,3.36,5.65,1.45
2023,1,11,3.2,5.78,2.64
2023,1,12,3.22,6.49,4.58
2023,1,13,0.97,8.32,10.16
2023,1,14,0.33,7.88,5.87
2023,1,15,0.43,7.09,0.87
2023,1,16,3.32,5.19,-3.11
2023,1,17,2.9,5.32,-3.31
2023,1,18,2.34,5.89,-2.56
2023,1,19,3.41,5.25,-2.5
2023,1,20,3.27,5.36,-2.88
2023,1,21,3.58,4.86,-6.01
2023,1,22,1.52,6.4,-1.89
2023,1,23,3.09,5.91,-0.18
2023,1,24,3.71,4.6,-11.78
2023,1,25,3.91,4.12,-13.3
2023,1,26,2,6.07,-6.25
2023,1,27,3.63,5.09,-6.33
2023,1,28,3.31,5,-7.57
2023,1,29,3.61,5.48,-3.83
2023,1,30,4,5.01,-2.83
2023,1,31,3.86,5.3,-0.83
2023,2,1,3.38,6.01,1.15
2023,2,2,3.09,5.74,-1.28
2023,2,3,3.09,5.94,-0.84
2023,2,4,3.93,5.14,-2.13
2023,2,5,4.1,5.06,-1.09
2023,2,6,3.42,5.86,1.85
2023,2,7,3.48,5.96,2.82
2023,2,8,3.97,5.69,1.16
2023,2,9,2.89,6.52,2.11
2023,2,10,2.74,6.97,2.27
2023,2,11,2.63,6.35,1.6
2023,2,12,1.96,6.62,2.32
2023,2,13,1.17,7.38,2.86
2023,2,14,3.69,6.46,1.44
2023,2,15,2.32,7.17,0.25
2023,2,16,2.68,6.78,1.62
2023,2,17,1.61,7.2,3.58
2023,2,18,0.85,8.11,5.28
2023,2,19,3.79,6.5,3.28
2023,2,20,4.55,5.22,-1.18
2023,2,21,4.8,4.98,-1.71
2023,2,22,4.76,5.95,2.02
2023,2,23,4.59,6.28,2.79
2023,2,24,3.97,6.14,2.36
2023,2,25,4.75,5.18,-0.83
2023,2,26,5.16,5.16,0.63
2023,2,27,5.32,5.4,3.49
2023,2,28,5.36,5.72,5.43
2023,3,1,2.46,7.04,4.4
2023,3,2,5.51,5.03,-0.33
2023,3,3,5.31,5.5,1.94
2023,3,4,3.99,6.57,4.28
2023,3,5,5.24,6.24,7.09
2023,3,6,5.06,5.97,7.6
2023,3,7,4.37,6.62,9.52
2023,3,8,4.46,6.67,10.27
2023,3,9,3.7,7.55,11.73
2023,3,10,4.97,6.78,11.62
2023,3,11,4.33,7.36,13.65
2023,3,12,2.07,7.46,8.81
2023,3,13,6.22,5.52,2.08
2023,3,14,5.9,6.29,6.52
2023,3,15,4.98,7.16,10.31
2023,3,16,4.9,6.66,6.64
2023,3,17,3.2,7.13,5.86
2023,3,18,4.33,7.31,7.8
2023,3,19,5.98,5.97,7.71
2023,3,20,5.51,6.56,9.88
2023,3,21,5.13,7.52,12.15
2023,3,22,2.99,8.6,14.91
2023,3,23,1.04,8.59,13.2
2023,3,24,1.95,8.29,10.33
2023,3,25,2.62,7.87,8.23
2023,3,26,4.03,7.45,9.02
2023,3,27,6.45,5.82,5.86
2023,3,28,6.13,6.3,8.51
2023,3,29,5.44,6.66,10.88
2023,3,30,4.75,7.13,13.53
2023,3,31,6.18,6.72,13.7
2023,4,1,5.74,6.94,13.13
2023,4,2,6.65,6.52,11.27
2023,4,3,6.8,6.59,10.75
2023,4,4,4.44,7.79,12.54
2023,4,5,0.95,8.55,14.35
2023,4,6,4.36,7.91,11.38
2023,4,7,6.02,6.92,10.44
2023,4,8,7.19,5.82,6.88
2023,4,9,7.26,6.07,9.39
2023,4,10,6.57,6.72,11.97
2023,4,11,3.79,8.22,14.56
2023,4,12,7.47,6.27,10.1
2023,4,13,6.12,6.97,13.23
2023,4,14,2.37,7.98,13.58
2023,4,15,2.14,8.16,12.91
2023,4,16,3.84,7.59,11.01
2023,4,17,6.71,6.88,11.98
2023,4,18,1.69,8.81,15.2
2023,4,19,3.19,9.1,16.92
2023,4,20,6.13,8.73,20.2
2023,4,21,5.41,8.19,14.75
2023,4,22,7.22,7.21,11.97
2023,4,23,4.4,7.77,11.39
2023,4,24,3.13,7.77,10.9
2023,4,25,1.75,8.06,9.2
2023,4,26,6.39,6.8,10.41
2023,4,27,7.23,6.78,12.83
2023,4,28,7.4,7.41,15.57
2023,4,29,1.9,8.59,15.87
2023,4,30,7.69,6.83,13.88
2023,5,1,7.52,6.76,14.02
2023,5,2,6.92,7.18,17.15
2023,5,3,4.81,8.23,17.67
2023,5,4,3.13,8.69,16.9
2023,5,5,1.29,9.28,18.31
2023,5,6,1.21,9.01,14.87
2023,5,7,1.54,8.02,10.59
2023,5,8,7.27,6.92,12.57
2023,5,9,7.6,7.1,16.34
2023,5,10,6.91,7.5,16.91
2023,5,11,7.02,7.55,16.33
2023,5,12,5.59,7.94,17.38
2023,5,13,4.93,8.58,16.96
2023,5,14,6.79,8.02,18.64
2023,5,15,7.16,7.82,20.32
2023,5,16,7.41,8.06,23.09
2023,5,17,7.59,8.06,23.08
2023,5,18,1.5,8.79,17.68
2023,5,19,3.16,8.91,18.54
2023,5,20,7.54,8.03,20.16
2023,5,21,6.63,8.37,20.43
2023,5,22,2.04,8.5,16.55
2023,5,23,7.6,7.71,17.66
2023,5,24,6.11,8,17.66
2023,5,25,7.36,8.21,19.93
2023,5,26,4.4,9.09,20.56
2023,5,27,4.46,9.28,21.95
2023,5,28,1.72,9.49,21.23
2023,5,29,1.13,9.62,20.61
2023,5,30,3.34,9.48,19.89
2023,5,31,7.89,8.13,19.18
2023,6,1,2.42,8.9,18.32
2023,6,2,7.42,8.84,22.51
2023,6,3,7.54,8.24,21.32
2023,6,4,7.32,8.19,21.33
2023,6,5,4.4,8.96,22.37
2023,6,6,6.9,8.62,22.24
2023,6,7,5.62,8.55,22.87
2023,6,8,6.03,8.52,21.09
2023,6,9,7.48,8.38,22.91
2023,6,10,6.78,8.8,23.07
2023,6,11,5.62,9.39,23.07
2023,6,12,5.3,9.37,23.52
2023,6,13,5.44,9.18,23.54
2023,6,14,4.8,9.11,22.24
2023,6,15,5.57,8.86,21.67
2023,6,16,7.8,8.69,24.65
2023,6,17,7.11,9.16,26.57
2023,6,18,6.97,9.22,25.46
2023,6,19,6.99,8.96,23.9
2023,6,20,5.24,9.17,22.14
2023,6,21,2.07,9.71,22.88
2023,6,22,5.72,9.32,23.17
2023,6,23,6.83,9.2,24.32
2023,6,24,6.8,9.2,24.37
2023,6,25,4.52,9.4,24.3
2023,6,26,2.12,9.91,24.76
2023,6,27,5.85,9.94,26.08
2023,6,28,4.77,9.89,25.22
2023,6,29,1.97,9.97,24.49
2023,6,30,1.91,9.94,23.77
2023,7,1,4.84,9.74,24.11
2023,7,2,5.88,9.57,24.94
2023,7,3,5.26,9.7,25.68
2023,7,4,2.35,9.78,24.29
2023,7,5,6.61,9.52,24.91
2023,7,6,6.27,9.15,24.98
2023,7,7,1.29,9.72,21.94
2023,7,8,2.29,10,23.53
2023,7,9,3.23,10.14,24.63
2023,7,10,4.87,9.96,25.66
2023,7,11,2.06,10.02,24.49
2023,7,12,4.09,10.12,26.19
2023,7,13,2.01,9.96,24.69
2023,7,14,1.09,10.05,25.86
2023,7,15,2.81,10.29,25.88
2023,7,16,2.23,10.34,25.2
2023,7,17,4.91,10.17,25.8
2023,7,18,1.46,10.1,23.82
2023,7,19,5.3,9.85,24.64
2023,7,20,5.75,9.75,25.74
2023,7,21,5.8,9.69,25.16
2023,7,22,3.53,9.75,23.77
2023,7,23,3.15,10.2,25.48
2023,7,24,3.28,10.29,25.91
2023,7,25,4.85,10.09,25.63
2023,7,26,5.47,10.12,25.64
2023,7,27,6.74,9.88,27.03
2023,7,28,6.03,9.85,27.82
2023,7,29,7.16,9.84,28.52
2023,7,30,6.71,9.92,27.26
2023,7,31,6.77,9.88,26.97
2023,8,1,6.93,9.79,27.41
2023,8,2,6.96,9.88,28.16
2023,8,3,6.86,10.04,27.91
2023,8,4,6.38,10.08,28.47
2023,8,5,7.13,10.02,29.2
2023,8,6,5.68,10.17,28.31
2023,8,7,6.69,10.11,27.39
2023,8,8,6.14,10.2,26.71
2023,8,9,1.07,10.14,25.18
2023,8,10,1.48,10.25,25.11
2023,8,11,6.5,9.62,25.16
2023,8,12,5.31,9.91,25.96
2023,8,13,5.89,9.88,25.47
2023,8,14,6.03,9.77,24.78
2023,8,15,6.68,9.61,25.12
2023,8,16,4.61,10.03,25.64
2023,8,17,3.66,10.07,24.46
2023,8,18,3.59,10.1,23.95
2023,8,19,3.76,10.24,26.33
2023,8,20,5.4,10.18,27.47
2023,8,21,6.06,9.86,27.07
2023,8,22,5.47,9.98,26.42
2023,8,23,5.47,9.97,26.52
2023,8,24,2.29,10.18,25.44
2023,8,25,5.98,9.49,24.96
2023,8,26,6.37,9.16,23.91
2023,8,27,5.13,9.71,23.62
2023,8,28,3.5,9.89,24.1
2023,8,29,2,10.13,25.56
2023,8,30,1.04,10.07,24.57
2023,8,31,3.55,10.1,22.99
2023,9,1,3.64,9.88,23.07
2023,9,2,3.65,10.03,23.13
2023,9,3,4.46,10.03,24.9
2023,9,4,5.15,9.82,24.85
2023,9,5,6.01,9.34,23.22
2023,9,6,5.95,9.11,22.75
2023,9,7,6.24,8.48,21.05
2023,9,8,5.89,8.62,20.91
2023,9,9,6.56,8.3,20.5
2023,9,10,5.72,8.88,21.66
2023,9,11,5.37,9.34,23.35
2023,9,12,4.23,9.47,23.81
2023,9,13,2.47,9.69,22.9
2023,9,14,1.51,9.73,21.78
2023,9,15,1.58,9.95,22.64
2023,9,16,1.11,9.98,23.14
2023,9,17,2.75,9.87,23.36
2023,9,18,4.93,9.68,24.32
2023,9,19,4.82,9.02,22.39
2023,9,20,1.2,9.62,21.3
2023,9,21,1.8,9.57,20.64
2023,9,22,4.47,8.67,18.36
2023,9,23,4.48,8.28,17.78
2023,9,24,5.21,8.37,18.06
2023,9,25,3.45,9.3,19.53
2023,9,26,1.17,9.77,21.46
2023,9,27,3.15,9.54,21.6
2023,9,28,4.79,8.83,20.55
2023,9,29,4.45,8.52,19.1
2023,9,30,3.54,8.59,17.41
2023,10,1,5.57,7.51,16.08
2023,10,2,5.52,7.3,15.05
2023,10,3,1.7,8.51,16.05
2023,10,4,4.82,8.21,15.93
2023,10,5,5.44,7.18,12.3
2023,10,6,4.66,7.56,12.43
2023,10,7,2.97,8.27,14.45
2023,10,8,2.42,8.58,15.29
2023,10,9,2.68,8.59,16.01
2023,10,10,4.68,7.64,14.5
2023,10,11,4.68,7.42,13.86
2023,10,12,4.93,7.37,14.22
2023,10,13,3.87,8.22,15.62
2023,10,14,3.65,8.1,15.12
2023,10,15,4.1,7.51,13.05
2023,10,16,4.66,7.09,12.96
2023,10,17,4.85,6.52,10.94
2023,10,18,4.62,7.1,12.67
2023,10,19,3.16,8.38,14.29
2023,10,20,4.38,7.22,10.87
2023,10,21,4.03,6.57,7.81
2023,10,22,3.7,6.87,9.3
2023,10,23,4.29,7.08,12.26
2023,10,24,3.83,7.21,12.03
2023,10,25,4.25,7.22,13.3
2023,10,26,3.82,7.39,14
2023,10,27,3.31,7.34,11.91
2023,10,28,4.11,7.21,11.93
2023,10,29,4,7.19,12.29
2023,10,30,4.17,7.15,12.39
2023,10,31,4.14,6.89,12.7
2023,11,1,3.89,7.29,13.97
2023,11,2,4,7.38,15.52
2023,11,3,4.01,7.78,15.6
2023,11,4,2.15,8.73,16.07
2023,11,5,2.18,8.9,17.13
2023,11,6,1.28,8.35,15.85
2023,11,7,4.14,6.35,6.81
2023,11,8,3.71,6.32,7.13
2023,11,9,3.22,7.74,12.28
2023,11,10,2.92,6.9,5.92
2023,11,11,2.79,6.45,2.31
2023,11,12,3.64,5.93,-0.02
2023,11,13,3.95,5.33,-0.45
2023,11,14,3.76,5.98,1.69
2023,11,15,3.67,6.09,3.9
2023,11,16,1.15,7.2,3.7
2023,11,17,2.98,6.68,2.57
2023,11,18,3.59,5.8,-0.62
2023,11,19,3.33,6.2,3.87
2023,11,20,3.58,5.8,5.01
2023,11,21,3.6,5.99,6.22
2023,11,22,3.5,6.48,7.05
2023,11,23,2.84,7.27,9.79
2023,11,24,3.69,5.34,-1.24
2023,11,25,3.47,5.16,-2.41
2023,11,26,2.59,6.54,1.63
2023,11,27,1.57,7.57,4.79
2023,11,28,3.22,6,1.38
2023,11,29,1.77,6.74,0.78
2023,11,30,3.44,5.24,-4.13
2023,12,1,3.11,5.33,-2.91
2023,12,2,3.11,6,-0.45
2023,12,3,3.25,5.47,-0.16
2023,12,4,3.23,5.67,1.08
2023,12,5,2.96,6.05,3.07
2023,12,6,1.95,6.7,3.63
2023,12,7,3.27,5.81,2.89
2023,12,8,2.75,6.75,7.05
2023,12,9,2.46,7.08,11.32
2023,12,10,2.46,7.49,9.75
2023,12,11,0.31,8.39,10.45
2023,12,12,0.78,7.34,4.93
2023,12,13,2.57,6.8,5.66
2023,12,14,0.42,7.99,7.45
2023,12,15,0.34,8.46,8.64
2023,12,16,1.69,6.64,-0.87
2023,12,17,3.21,4.89,-7.84
2023,12,18,2.5,5.59,-7.09
2023,12,19,1.86,6.2,-2.78
2023,12,20,2.03,5.9,-5.15
2023,12,21,3.12,4.58,-10.34
2023,12,22,3.13,4.51,-10.23
2023,12,23,2.86,5.11,-7.54
2023,12,24,2.49,5.92,-3.45
2023,12,25,2.5,5.67,-3.16
2023,12,26,3.01,5.67,-1.31
2023,12,27,2.94,6.27,1.83
2023,12,28,2.83,5.67,0.8
2023,12,29,2.86,5.59,0.2
2023,12,30,2.07,6.62,0.61
2023,12,31,1.39,7.23,1.52
2024,1,1,2.59,6.4,1.86
